run_id,round,test,pole,pole_num,persona,turn,stage,layer,neg_score,valence_score,rating,emotion_word,emotion_valence,intensity,signed_intensity,c1,c2
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,4,manip1,70,-1.66504967212677,1.66504967212677,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,4,manip1,71,-2.03971004486084,2.03971004486084,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,4,manip1,72,-1.1280643939971924,1.1280643939971924,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,4,manip1,73,-0.9411687254905701,0.9411687254905701,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,4,manip1,74,-0.9516159892082214,0.9516159892082214,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,4,manip1,75,-2.058617353439331,2.058617353439331,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,4,manip1,76,-2.4692628383636475,2.4692628383636475,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,4,manip1,77,-2.457340717315674,2.457340717315674,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,4,manip1,78,-2.436486005783081,2.436486005783081,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,4,manip1,79,-1.3716925382614136,1.3716925382614136,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,0,-11.788818359375,11.788818359375,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,1,-17.726879119873047,17.726879119873047,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,2,-26.36229705810547,26.36229705810547,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,3,-27.173690795898438,27.173690795898438,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,4,-37.43521499633789,37.43521499633789,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,5,-41.577545166015625,41.577545166015625,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,6,-39.177249908447266,39.177249908447266,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,7,-37.77666091918945,37.77666091918945,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,8,-36.478614807128906,36.478614807128906,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,9,-41.11042022705078,41.11042022705078,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,10,-39.99466323852539,39.99466323852539,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,11,-38.66081619262695,38.66081619262695,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,12,-37.71833038330078,37.71833038330078,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,13,-38.9189338684082,38.9189338684082,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,14,-39.37653350830078,39.37653350830078,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,15,-37.590301513671875,37.590301513671875,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,16,-36.0372314453125,36.0372314453125,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,17,-33.38803482055664,33.38803482055664,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,18,-34.79180908203125,34.79180908203125,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,19,-34.105926513671875,34.105926513671875,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,20,-35.26757049560547,35.26757049560547,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,21,-32.829524993896484,32.829524993896484,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,22,-27.955013275146484,27.955013275146484,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,23,-25.318742752075195,25.318742752075195,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,24,-25.33161735534668,25.33161735534668,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,25,-25.953899383544922,25.953899383544922,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,26,-25.389236450195312,25.389236450195312,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,27,-24.0142822265625,24.0142822265625,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,28,-22.434444427490234,22.434444427490234,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,29,-20.65343475341797,20.65343475341797,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,30,-17.277769088745117,17.277769088745117,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,31,-16.071916580200195,16.071916580200195,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,32,-16.410194396972656,16.410194396972656,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,33,-14.554244995117188,14.554244995117188,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,34,-17.322603225708008,17.322603225708008,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,35,-17.559329986572266,17.559329986572266,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,36,-18.60842514038086,18.60842514038086,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,37,-19.060665130615234,19.060665130615234,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,38,-18.487548828125,18.487548828125,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,39,-17.853900909423828,17.853900909423828,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,40,-16.559398651123047,16.559398651123047,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,41,-16.026744842529297,16.026744842529297,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,42,-17.061784744262695,17.061784744262695,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,43,-15.533469200134277,15.533469200134277,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,44,-15.349193572998047,15.349193572998047,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,45,-15.146007537841797,15.146007537841797,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,46,-14.732721328735352,14.732721328735352,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,47,-14.741412162780762,14.741412162780762,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,48,-14.08009147644043,14.08009147644043,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,49,-13.803658485412598,13.803658485412598,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,50,-14.232892036437988,14.232892036437988,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,51,-13.602835655212402,13.602835655212402,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,52,-13.147042274475098,13.147042274475098,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,53,-12.163924217224121,12.163924217224121,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,54,-12.058215141296387,12.058215141296387,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,55,-11.524717330932617,11.524717330932617,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,56,-11.26888370513916,11.26888370513916,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,57,-10.64805793762207,10.64805793762207,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,58,-10.325849533081055,10.325849533081055,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,59,-10.447641372680664,10.447641372680664,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,60,-11.176883697509766,11.176883697509766,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,61,-11.313589096069336,11.313589096069336,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,62,-11.416563034057617,11.416563034057617,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,63,-11.277044296264648,11.277044296264648,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,64,-11.59251880645752,11.59251880645752,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,65,-11.83513069152832,11.83513069152832,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,66,-11.45459270477295,11.45459270477295,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,67,-10.754558563232422,10.754558563232422,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,68,-10.783318519592285,10.783318519592285,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,69,-10.439208984375,10.439208984375,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,70,-10.525888442993164,10.525888442993164,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,71,-10.864908218383789,10.864908218383789,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,72,-10.374492645263672,10.374492645263672,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,73,-10.787069320678711,10.787069320678711,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,74,-10.574470520019531,10.574470520019531,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,75,-12.054407119750977,12.054407119750977,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,76,-11.760343551635742,11.760343551635742,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,77,-11.275711059570312,11.275711059570312,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,78,-10.58244514465332,10.58244514465332,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,5,manip2,79,-8.613578796386719,8.613578796386719,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,0,6.83151912689209,-6.83151912689209,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,1,11.986064910888672,-11.986064910888672,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,2,14.073190689086914,-14.073190689086914,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,3,17.023183822631836,-17.023183822631836,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,4,16.547622680664062,-16.547622680664062,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,5,6.433295249938965,-6.433295249938965,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,6,7.694159984588623,-7.694159984588623,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,7,4.202485084533691,-4.202485084533691,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,8,0.4739015996456146,-0.4739015996456146,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,9,-1.8190271854400635,1.8190271854400635,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,10,-4.020451545715332,4.020451545715332,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,11,-6.736305236816406,6.736305236816406,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,12,-6.832334995269775,6.832334995269775,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,13,-5.692705154418945,5.692705154418945,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,14,-4.707796573638916,4.707796573638916,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,15,-3.970212936401367,3.970212936401367,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,16,-1.8878180980682373,1.8878180980682373,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,17,-1.1204637289047241,1.1204637289047241,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,18,-1.506643533706665,1.506643533706665,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,19,-0.31531113386154175,0.31531113386154175,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,20,0.9309956431388855,-0.9309956431388855,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,21,1.6722972393035889,-1.6722972393035889,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,22,4.238492012023926,-4.238492012023926,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,23,2.294515609741211,-2.294515609741211,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,24,2.3748533725738525,-2.3748533725738525,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,25,3.482879161834717,-3.482879161834717,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,26,3.890622615814209,-3.890622615814209,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,27,3.494661331176758,-3.494661331176758,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,28,3.1586813926696777,-3.1586813926696777,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,29,2.727834939956665,-2.727834939956665,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,30,2.065500020980835,-2.065500020980835,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,31,4.492981910705566,-4.492981910705566,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,32,3.298197031021118,-3.298197031021118,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,33,4.419736862182617,-4.419736862182617,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,34,5.246389389038086,-5.246389389038086,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,35,3.7744412422180176,-3.7744412422180176,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,36,4.828804016113281,-4.828804016113281,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,37,2.8263707160949707,-2.8263707160949707,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,38,2.8921313285827637,-2.8921313285827637,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,39,1.0422991514205933,-1.0422991514205933,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,40,0.2977539598941803,-0.2977539598941803,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,41,0.542095422744751,-0.542095422744751,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,42,0.28886163234710693,-0.28886163234710693,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,43,0.621187686920166,-0.621187686920166,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,44,0.49851295351982117,-0.49851295351982117,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,45,0.5260318517684937,-0.5260318517684937,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,46,0.4857413172721863,-0.4857413172721863,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,47,0.14112839102745056,-0.14112839102745056,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,48,-0.07968440651893616,0.07968440651893616,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,49,-0.3245506286621094,0.3245506286621094,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,50,0.19775541126728058,-0.19775541126728058,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,51,-0.12389660626649857,0.12389660626649857,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,52,-0.5939812064170837,0.5939812064170837,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,53,-1.4169608354568481,1.4169608354568481,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,54,-1.2868032455444336,1.2868032455444336,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,55,-1.2272645235061646,1.2272645235061646,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,56,-1.0928503274917603,1.0928503274917603,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,57,-1.3616175651550293,1.3616175651550293,0,indifferent,0,1,0,A,A
data/round1/2_Test/Test2_POS_userturns_BASELINE,round1,T2_identity_recognition,POS,1,BASELINE,7,choice1,58,-1.0668575763702393,1.0668575763702393,0,indifferent,0,1,0,A,A
